Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,"<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.type"">Type</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.start_time"">Start Time</span>",Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,"<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.jump_count"">Jump Count</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.total_grit"">Total Grit</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.avg_flow"">Avg Flow</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.flagged"">Flagged</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.avg_elapsed_speed"">Avg Elapsed Speed</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.dirt_distance"">Dirt Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.newly_explored_distance"">Newly Explored Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.newly_explored_dirt_distance"">Newly Explored Dirt Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.sport_type"">Sport Type</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.total_steps"">Total Steps</span>",Media
329522180,"Jun 20, 2015, 3:07:13 PM",Santa Cruz mountains and coast loop,Ride,,19963,106.75,172,233,FALSE,,2011 Allez,activities/373093417.fit.gz,81.64649963,10.43260002,19963,18930,106752,22.60000038,,1886,,-6.400000095,646.2000122,35.29999924,-0.00281024,,,179,70.04229736,172,141.753006,,128.8119965,2718.828369,,23,233,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,28721,,,,,,,,,,,,,,,,,,media/ECC2BF91-BE82-45C8-8F63-52860E919D3E.jpg|media/B1843DA5-34AE-49FE-B98F-5E7268D9393D.jpg|media/A46B2D47-9D85-4810-B0DF-04A9CDAD15E7.jpg|media/FC52D10D-3FCF-4AFD-A94F-6108752797C9.jpg|media/83C7827C-68E9-496C-AD3A-F71F668A2BC6.jpg|media/B06150F5-579F-41D2-B184-1DD31E626264.jpg|media/725D0379-27F4-4A31-AAF1-0CDD72F2BC9B.jpg|media/FC175871-0694-485B-ADE5-AF4CB9518DD2.jpg|media/17971F20-ED68-469B-920F-D671CE4055F2.jpg|media/346C23B0-83FA-4C8C-9DD2-2B98CE0B3FE8.jpg|media/786E1433-4162-4CA7-80BF-A99F2AADA48B.jpg|media/7CF9FC39-A33F-403D-BD0E-D9FA9BFBB1C7.jpg|media/A0D40258-FF2C-48DD-8083-81507858B91B.jpg|media/1BA60006-2047-4BB6-B16D-737E861E3231.jpg|media/697171FD-05E2-46AD-A70B-FB4B0D1F02DB.jpg|media/8EE6886F-51C8-4FC1-AE82-E971F13001D8.jpg|media/F4DD7C20-3CE0-4C33-B857-6D06B3E81DC5.jpg
331743152,"Jun 24, 2015, 12:22:35 AM","Pogonip, Upper UCSC, and Wilder loop",Ride,,11015,45.18,175,122,FALSE,,Blur,activities/375691793.fit.gz,81.64649963,14.06140041,11015,10223,45180,14.69999981,,1004,,12.19999981,342.3999939,34.79999924,-0.021691,,,139,76.12580109,175,147.1920013,,165.2030029,1883.090332,,20,122,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,114511,,,,,,,,,,,,,,,,,,media/78475A20-3D91-45BA-B816-C8A823CC40D6.jpg|media/A4FE0664-11C0-413B-BA1C-A08A86D6A1FC.jpg|media/CB4B48A8-6B86-400D-9808-77CBDF8481FE.jpg|media/4A3E4436-EB5E-4C54-8DEC-6AA839F36FC0.jpg|media/C24B6B73-3817-4F83-A328-8E5B3F11497B.jpg|media/B143C735-E278-49DE-9A32-45FD82B27932.jpg|media/2D30F0B2-F962-4617-A6B3-B6D8F7A898A3.jpg|media/FC0716BF-880E-4B7D-895A-EFAC995D707B.jpg|media/DF0787DE-86EF-4702-BE08-F1BA64E47AC6.jpg|media/557D7A2F-DD7A-4433-9FD4-B662BF41E764.jpg|media/C93278BE-337A-4878-A48B-1DBB1F5ECBBA.jpg|media/BD177126-9F50-4F05-A87E-54409A016C4C.jpg|media/A7182E26-4542-4033-A099-DBB1840296DD.jpg|media/4D99C769-CB19-4135-BB7A-C4E8EC1FD8E7.jpg
335202878,"Jun 29, 2015, 1:10:11 AM",Roaring Camp Fun,Ride,,4217,13.8,174,59,FALSE,,Blur,activities/379616224.fit.gz,81.64649963,14.06140041,4217,4139,13808.90039,9.699999809,,417,,80.40000153,240.3999939,28.60000038,-0.0159318,,,213,68.96130371,174,147.3829956,,134.7389984,,,21,59,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,114511,,,,,,,,,,,,,,,,,,media/52D235E7-FD06-4951-A608-BCDE53B0DAF3.jpg|media/AB03E1D4-50A4-4D57-935E-5A9F625294A4.jpg|media/49001C4A-61AC-4A48-B1F6-1973F8C9EE82.jpg
341385597,"Jul 8, 2015, 12:21:46 AM","Roaring camp, pogonip, upper ucsc fun",Ride,,9173,31.38,177,106,FALSE,,Blur,activities/386610871.fit.gz,81.64649963,14.06140041,9173,8081,31385.09961,10,,577,,82.40000153,379,29.89999962,-0.00828419,,,177,71.45349884,177,149.0950012,,132.723999,,,22,106,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,114511,,,,,,,,,,,,,,,,,,media/B9301211-13C0-4C69-8F1A-DE810113F1F8.jpg|media/2D475D39-7328-4228-A0F3-3CA7A5E2E194.jpg|media/4541275A-8756-4485-B665-2A3B3FB81BA9.jpg|media/CB1968CF-2536-4173-888C-2710FECFD813.jpg|media/45EE5C0A-A48D-4DEA-B731-DCDAC717AF59.jpg|media/283828C1-1D64-40ED-BD01-20855F13288E.jpg|media/2FF2F197-B2FC-495C-9379-0C45DD39F2A5.jpg|media/42FD216D-845C-4058-BA81-6B3DC9323FBE.jpg|media/A76F8B01-A948-47FF-A58C-532B5D26ADA5.jpg|media/20C18ACE-DEE7-4B94-B059-2EA7EAF7BFAD.jpg|media/A8314F36-3D72-4C75-99E8-FF9ECF994E5A.jpg|media/90AAB852-FBBC-44BB-9158-3F87FBBB1870.jpg|media/50FA638E-68B4-45CA-A1E6-B8AC86DA7D6B.jpg|media/70AD95DC-A3B9-48AA-87B4-C68B60C2CC2F.jpg|media/B468B970-BA0A-4AF9-B0B9-F616CC6D5D8E.jpg|media/F309CCE4-5CD3-4CF9-9DB7-D6FB8A585A9B.jpg
344931363,"Jul 13, 2015, 1:04:43 AM",Quick run,Run,,1478,3.76,172,38,FALSE,,The Green Shoes,activities/390681948.tcx.gz,81.64649963,,1478,1462,3765,4.300000191,,84.05670166,,88.09999847,135.3000031,21.70000076,-0.0159363,,,,,172,149.3139954,,,,,,38,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,402959,,,,,,,,,,,,,,,,,
348382547,"Jul 18, 2015, 12:07:55 AM",Demo double ,Ride,,12785,34.76,176,179,FALSE,,Blur,activities/394635650.fit.gz,81.64649963,14.06140041,12785,10843,34767.60156,10.80000019,,1163,,232.1999969,800.7999878,45.5,-0.0109297,,,214,64.67269897,176,153.8600006,,132.6950073,,,20,179,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,114511,,,,,,,,,,,,,,,,,,media/9E821305-2645-446F-88B0-63A6CD866A44.jpg|media/6F6315C9-CC84-4D9D-A85F-2F1D5A85678A.jpg
351283921,"Jul 22, 2015, 1:00:12 AM",Another quickie ,Run,,1317,3.74,176,57,FALSE,,The Green Shoes,activities/397958203.tcx.gz,81.64649963,,1317,1314,3742.899902,3.799999952,,86.34999847,,88.19999695,135.6000061,20.29999924,-0.0133586,,,,,176,156.0019989,,,,,,57,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,402959,,,,,,,,,,,,,,,,,
359132948,"Aug 2, 2015, 1:28:47 AM",First weighted backpack hike,Hike,"Forgot to start strava when I began, so I started it at the halfway/turnaround point. ",1961,2.38,,,FALSE,,,activities/359132948.gpx,81.64649963,,1961,1905,2384.100098,2.299999952,,0,,107.1999969,207.6000061,31.29999924,-4.202839851,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,147361,,,,,,,,,,,,,,,,,
361506582,"Aug 5, 2015, 1:17:25 AM",Sunset trail hike,Hike,W #35 backpack,6482,6.68,,,FALSE,,,activities/408710829.tcx.gz,81.64649963,,6482,5832,6685.399902,1.799999952,,270.4330139,,110.9000015,331.2000122,48.29999924,0.00299159,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,201125,,,,,,,,,,,,,,,,,
366199850,"Aug 11, 2015, 1:54:36 AM",Sunset trail loop part 2,Hike,W/ 35# backpack ,3178,3.78,,,FALSE,,,activities/366199850.gpx,81.64649963,,3178,3041,3782.399902,11.60000038,,62.36040115,,111.9000015,233.8999939,34.70000076,-2.723140001,,,,,,,,,379.4406128,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,147361,,,,,,,,,,,,,,,,,media/CAAAE905-C990-4C66-B7CB-33907CCC6024.jpg|media/EFC57909-7BC3-48E7-94A3-89BB1E8D8244.jpg|media/7561561E-C116-4F47-B45A-4A9F54B18D16.jpg|media/DDF141F0-543D-4CAA-926E-AE1CD85E565B.jpg|media/6707E02E-C3CF-4648-9FE6-B224D1401DC9.jpg|media/00110877-8531-4FA4-BC1C-428321024D09.jpg
366202650,"Aug 11, 2015, 12:51:27 AM",Sunset Trail Loop Part 1,Hike,,4155,4.04,,,FALSE,,,activities/413859300.tcx.gz,81.64649963,,4155,3545,4041.199951,1.5,,225.473999,,113.0999985,300.2999878,48.29999924,2.575969934,,,,,,,,,405.402771,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,147361,,,,,,,,,,,,,,,,,
366988068,"Aug 12, 2015, 1:38:50 AM",Regular loop plus sprints then quick workout after,Run,,2127,5.34,182,107,FALSE,,The Green Shoes,activities/414702787.tcx.gz,81.64649963,,2127,2127,5339.799805,5.599999905,,97.78669739,,88.30000305,135.5,20.29999924,-0.00374546,,,,,182,161.7030029,,,561.907959,,,107,,,,,,,,,,,,,0,,,5601.299805,,,,,,,,,,,,,,,,402959,,,,,,,,,,,,,,,,,
381961492,"Aug 29, 2015, 4:52:33 PM",Getting High on Mount Dana ,Hike,Wanted to see how some real altitude affected me. This climb is steep as f*ck and way harder than I thought it would be.,19257,9.22,200,211,FALSE,,,activities/430396631.tcx.gz,81.64649963,,19257,12758,9219.5,3,,951.8834839,,3025.399902,3979.300049,50,0.010846575,,,,,200,135.6579895,,,,,,211,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,147361,,,,,,,,,,,,,,,,,media/84C37443-CD7A-4ECE-86AC-C43642BCEE5A.jpg|media/1BC0D571-F90D-4621-B316-857893B2D521.jpg|media/420FFE41-3DFA-4AF1-A221-782E4504609A.jpg|media/7BDD3BD4-8611-4C12-BF45-5AE009AF9185.jpg|media/CCCE78F6-B8FB-463F-91C2-62D21D690924.jpg|media/D4CE893A-FAC6-4B0F-B24B-7529AE37D9C5.jpg|media/4459F163-30EE-470A-B97F-8B8DE309382D.jpg|media/EDD2751A-E0BF-42AD-8394-1895D49CE825.jpg|media/62C1BF54-948D-49D1-9A79-6069C8F55DEF.jpg|media/3B160E3A-0838-436E-91FF-5057DA4DB267.jpg|media/C5E86E82-B86A-4D2C-A7A3-D625E387B050.jpg|media/44D8E48A-E190-4E9B-8812-4428E1D6AA01.jpg|media/103BE365-2FE8-484E-A05E-66E78E90B958.jpg|media/96E69B8F-2F5E-4896-988E-D6CBB7A73E88.jpg|media/3BC9C5F5-FEDC-4C6A-A3AD-87A9BED0F336.jpg|media/10A7F410-08AE-4D2C-8852-217D1AD3A3C3.jpg|media/B2D91D12-06F7-409E-BE4C-3E6E98BEA480.jpg|media/CB15D281-9B22-4E1F-A38C-60D013619141.jpg|media/EA46AA8C-46F0-4348-940F-D091154133A7.jpg|media/EFF592F7-88E1-436D-A12C-97B97F27D012.jpg|media/F3165B63-8C1C-4F85-B2F8-5D754EA3F114.jpg|media/B7287672-BE6A-4A60-834F-490DA0D63DD1.jpg|media/BAA9390E-3D9A-4106-BAE6-E3DDBBBA265B.jpg|media/76C7F330-844B-4EF2-BE4D-51844249461E.jpg|media/8940DE1E-9F09-4A4E-935B-A3D92943B376.jpg|media/7035FBE8-02C2-45ED-AED1-8F3EB9631A1D.jpg|media/9BF74472-8AD8-4CE2-81B0-0264128F2E03.jpg|media/B140F908-6638-4F58-807B-120712A36FED.jpg|media/BDCCA399-34B3-40E3-9DCC-17B3836576B5.jpg|media/76C79032-7F4D-4734-9AEB-0973DCC2C5F5.jpg|media/BD46D4A5-AFDC-4343-AC20-A5E2EED5638E.jpg|media/F38FC11F-1226-449A-8BBB-BF770220A203.jpg|media/34892C25-BDB2-44B8-937C-948543F012EE.jpg|media/2C30D338-284A-49FD-9027-E0816C366D31.jpg|media/62CA73B8-1482-440E-9A2E-16E2FC33906D.jpg|media/27A224A5-7DA8-4ED2-95AE-03806812A306.jpg|media/C3535DB3-F8C0-45E8-AD79-A7516E2E3B81.jpg|media/EE63200A-892B-438C-B74B-1F86750F0C6C.jpg|media/23920190-9440-49F5-A1F4-78D3DF861172.jpg|media/352F8352-30EF-4C78-A8DC-B6204B867FF0.jpg|media/5403E123-0CDD-4755-8BF5-FC7A6EB9F7E6.jpg|media/6FCF0604-775D-4051-8D95-059A30F26AAB.jpg
383916342,"Sep 2, 2015, 8:20:59 PM",Half day spirit hike. ,Hike,Spiritual ;-),17219,9.04,,,FALSE,,,activities/383916342.gpx,81.64649963,,17219,7522,9041.400391,3.400000095,,338.9400024,,137.6999969,314.2999878,49.29999924,-0.827305019,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,147361,,,,,,,,,,,,,,,,,media/9EAE5682-DFDA-45EC-BB3A-A394989F2E11.jpg|media/4FE279BA-1305-435B-8712-053F6B001558.jpg
398828525,"Sep 23, 2015, 8:02:27 PM",Mammoth altitude acclamation hike,Hike,,8066,2.71,,,FALSE,,,activities/398828525.gpx,81.64649963,,8066,3077,2715.600098,3.799999952,,90.72499847,,3296.199951,3360.300049,39.29999924,0.036824301,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,147361,,,,,,,,,,,,,,,,,media/387B971D-D0BA-449A-8995-03C5B19FA704.jpg|media/261D4B9D-382A-4611-9144-F6B31222C51A.jpg|media/EB3F1AF8-DEA6-4F0F-9443-187BCCF6828B.jpg|media/B7E4DEB8-FDD9-4B44-8156-3CCEE1F55A0B.jpg
400510777,"Sep 24, 2015, 10:50:49 PM",Mt Whitney: Day 1 Part 2 (Last bit before base camp),Hike,,3573,1.57,,,FALSE,,,activities/400510777.gpx,81.64649963,,3573,2465,1578.300049,1.799999952,,179.8139954,,3476.199951,3660.699951,50,11.14490032,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,147361,,,,,,,,,,,,,,,,,
400510872,"Sep 25, 2015, 4:47:32 PM",Mt Whitney: Day 2: Part 2 (Top of 97 switchbacks to base camp),Hike,,6611,3.22,,,FALSE,,,activities/400510872.gpx,81.64649963,,6611,4684,3227.699951,3.599999905,,0,,3662.300049,4070,43.5,-12.60029984,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,147361,,,,,,,,,,,,,,,,,
400511210,"Sep 25, 2015, 10:39:53 PM","Mt Whitney: Day 2, Part 3 (Base camp to trail head)",Hike,,12935,10.45,,,FALSE,,,activities/400511210.gpx,81.64649963,,12935,11486,10458.40039,3.400000095,,0,,2541.100098,3662.100098,43.70000076,-10.71580029,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,147361,,,,,,,,,,,,,,,,,media/95849090-BD1C-4D70-8203-49E59A50A43D.jpg
401841072,"Sep 24, 2015, 5:05:17 PM",Mt Whitney: Day 1 Part 1 (Trail head almost to base camp) ,Hike,,20666,10.36,158,146,FALSE,,,activities/451095803.fit.gz,81.64649963,,20666,15114,10360,13.89999962,,1016,,2495,3496.600098,50,9.654439926,,,,,158,132.600647,,,,,25,146,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,147361,,,,,,,,,,,,,,,,,
401841686,"Sep 25, 2015, 7:35:29 AM",Mt Whitney: Day 2 Part 1 (Base camp to summit and back to the top of the 97 switchbacks),Hike,,33047,11.23,167,163,FALSE,,,activities/451096429.tcx.gz,81.64649963,,33047,20198,11238.40039,1.600000024,,935.789978,,3662.899902,4413.799805,49.70000076,3.637530088,,,,,167,137.5690002,,,,,,163,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,147361,,,,,,,,,,,,,,,,,
407260074,"Oct 6, 2015, 12:39:52 AM",Roaring Camp Quickie: It's been a while ,Ride,,2400,8.13,176,27,FALSE,,Blur,activities/456698887.fit.gz,81.64649963,14.06140041,2400,2252,8131.899902,8.699999809,,204,,74.40000153,221.6000061,28.60000038,-0.073783502,,,190,66.55930328,176,143.9080048,,136.9400024,,,19,27,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,114511,,,,,,,,,,,,,,,,,,
408552794,"Oct 8, 2015, 2:18:25 AM",Exploring ,Ride,,1915,7.89,,,FALSE,,2011 Allez,activities/408552794.gpx,81.64649963,10.43260002,1915,1718,7890.299805,14.60000038,,11.93889999,11.23890018,18.20000076,32.29999924,30.89999962,0.00887165,,,,,,,,92.20480347,176.6247559,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,28721,,,,,,,,,,,,,,,,,,
409206633,"Oct 8, 2015, 11:31:15 PM",Just like the good ol days,Ride,,6582,16.45,174,126,FALSE,,Blur,activities/458707013.fit.gz,81.64649963,14.06140041,6582,4995,16454.90039,13.10000038,,529,,602.7999878,778.2000122,29.70000076,0.002430887,,,180,63.19777679,174,147.7445221,,134.6437836,,,26,126,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,114511,,,,,,,,,,,,,,,,,,
411593938,"Oct 12, 2015, 1:49:21 AM",Flip Floppin' it w Art on the Los Gatos Creek Trail,Ride,,7781,29.82,151,34,FALSE,,2011 Allez,activities/461195647.fit.gz,81.64649963,10.43260002,7781,5769,29823.69922,10.30000019,,109,121.8000031,22,90.19999695,30.20000076,-0.042918887,,,92,51.73006439,151,121.7004547,,60.63664627,390.0409851,,20,34,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,28721,,,,,,,,,,,,,,,,,,
412616615,"Oct 14, 2015, 1:03:35 AM",Guadalupe creek trail ,Ride,,5609,24.62,,,FALSE,,2011 Allez,activities/412616615.gpx,81.64649963,10.43260002,5609,4490,24622.09961,16.70000076,,30.49440002,28.19440079,6.099999905,32.29999924,42.09999847,0.0093412,,,,,,,,96.7818985,484.5240784,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,28721,,,,,,,,,,,,,,,,,,media/5F013ADA-11E9-42DD-8014-0959F463DFB8.jpg|media/677077C3-57F1-40C5-A5B2-08CD5CBB2A00.jpg
413896218,"Oct 16, 2015, 1:08:30 AM",Circuit,Workout,"Half mile jog to warm up, then (10 burpies, 10 (each leg) Lunges, 10 (each leg) SLSL dead lift holding two 30lbs kettle bells, 25 kettle bell swings w a 30lbs kettle bell, 10 thrusters holding two 30lbs kettle bells, 1/4 jog w 1 short sprint) x2. waited for HR to drop below 110 before starting the next activity",2856,2.27,170,13,,,,activities/463571311.tcx.gz,81.64649963,,2856,1110,2278.899902,6.800000191,,0,-0.400000006,29.70000076,32.20000076,4.800000191,0.017552299,,,,,170,141.779007,,,,,,13,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/4608C01F-772B-41E6-A4CC-2FC2F323557D.jpg
414466522,"Oct 17, 2015, 2:32:10 AM",Bike PARTAY!!!!!!,Ride,,14587,26.35,,,FALSE,,2011 Allez,activities/414466522.gpx,81.64649963,10.43260002,14587,6761,26358.30078,15.60000038,,20.97089958,20.57089996,19.10000038,32.79999924,35.59999847,0.00151755,,,,,,,,53.7743988,405.3791199,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,28721,,,,,,,,,,,,,,,,,,media/A947A133-3DA2-4548-ABCB-36BF341156DD.jpg|media/96E05EA7-6A8C-4C48-83E1-B4AD6250C23F.jpg
417182942,"Oct 20, 2015, 11:56:16 PM",Mt Ham/Quimby Loop (The easier way),Ride,,7971,42.45,171,157,FALSE,,2011 Allez,activities/466982499.fit.gz,81.64649963,10.43260002,7971,7582,42452,19.20000076,,724,742.4000244,30.60000038,657.7999878,40.70000076,-0.043343071,,,102,67.81301117,171,142.2743378,,128.6170502,1087.319092,,23,157,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,28721,,,,,,,,,,,,,,,,,,media/4437D0C2-5EEB-454B-826E-6A1151887E65.jpg|media/EC3920D8-4216-4373-B38C-2BAF72B9DA88.jpg|media/DD14E4FB-EBF7-40D2-A141-40765DC944BA.jpg|media/C2D086F6-0B29-47DE-BE42-2A12934F82D5.jpg|media/B42532C6-9E57-4407-A95C-94E7B4555A53.jpg|media/470F64D5-01F1-40C9-A43E-89E7C084B296.jpg|media/36C80D77-F082-4A5A-9A2C-F438009DA94B.jpg
419479918,"Oct 24, 2015, 4:39:46 PM",Low Key Hill Climb: Mill Creek Rd (My old stomping ground),Ride,,6328,24.2,176,92,FALSE,,2011 Allez,activities/469360604.fit.gz,81.64649963,10.43260002,6328,4863,24206.30078,14.5,,588,,74.40000153,486.6000061,27.39999962,-0.00660985,,,119,65.84628296,176,138.4609833,,132.4978333,,,20,92,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,28721,,,,,,,,,,,,,,,,,,
420446167,"Oct 25, 2015, 8:01:41 PM",Chill creek trail ride,Ride,,11191,31.43,,,FALSE,,2011 Allez,activities/420446167.gpx,81.64649963,10.43260002,11191,7919,31431.90039,14.30000019,,81.21360016,81.11360168,23,96,42.70000076,0.000318148,,,,,,,,65.80740356,581.0585938,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,28721,,,,,,,,,,,,,,,,,,
423907754,"Oct 31, 2015, 6:11:13 PM",Point Lobos,Hike,,6082,4.97,,,FALSE,,,activities/423907754.gpx,81.64649963,,6082,4750,4971.700195,3.700000048,,70.09459686,,2.700000048,37.90000153,48.79999924,-0.0100569,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,147361,,,,,,,,,,,,,,,,,
427553854,"Nov 5, 2015, 11:30:00 PM",Dirt Alpine Rd to Pagemill and back,Ride,"Stupid Garmin Edge. I guess the file got corrupted and I couldn't upload the activity, but I hauled ass down the bypass trail :-(",3480,7.72,,,FALSE,,Blur,,81.64649963,14.06140041,3480,3480,7724.899902,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,114511,,,,,,,,,,,,,,,,,,media/4F82C68B-3F07-4529-A0BB-FDC79245F783.jpg|media/F386B273-EA1A-4631-85DC-F91891D6C18E.jpg|media/B54AB116-046E-455E-BE3B-42E4A6818E50.jpg
431167316,"Nov 11, 2015, 11:50:53 PM",Montebello Hero Dirt,Ride,,4365,12.53,180,152,FALSE,,Blur,activities/481484081.fit.gz,81.64649963,14.06140041,4365,3385,12529,13.69999981,,446,,520.5999756,872.4000244,40.79999924,0.185169995,,,154,72.07440186,180,162.6629944,,154.7100067,583.9180908,,11,75,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,114511,,,,,,,,,,,,,,,,,,
432849443,"Nov 14, 2015, 10:12:49 PM",Get it while the gettin's good!,Ride,,11115,32.82,179,170,FALSE,,Blur,activities/483222317.fit.gz,81.64649963,14.06140041,11115,9153,32824.5,9.600000381,,636,,75,372.3999939,36.70000076,-0.0127953,,,133,68.33699799,179,158.0180054,,120.9079971,1233.93811,,16,170,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,114511,,,,,,,,,,,,,,,,,,media/C72E07E7-C88D-410F-AF3E-9B1B38E288F5.jpg|media/A2FD59EE-4E53-426B-AA64-D6A974C52469.jpg|media/45C9161B-873A-4AC3-8D47-F5DCFC59FFD3.jpg|media/D7021681-092C-4F69-8039-BFE93A33BD37.jpg|media/78E4063C-2A0D-4974-B10D-55E27262E7F8.jpg|media/D6035227-47A6-4A77-9B7C-F461D49CED84.jpg
435328246,"Nov 19, 2015, 12:48:20 AM",Alum Rock after dark,Ride,Not sure where the straight line in the map came from,7921,16.28,179,121,FALSE,,Blur,activities/485771006.fit.gz,81.64649963,14.06140041,7921,5394,16287.5,11.30000019,,613,,133.3999939,572,37.09999847,-0.0306984,,,223,60.33340073,179,143.1609955,,124.8199997,750.7061768,,14,73,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,114511,,,,,,,,,,,,,,,,,,media/F81AED14-8B73-4ED0-9703-A31A8F8CFAB1.jpg|media/A9CF17D7-F8CC-41B6-9E8D-5D41D2C21067.jpg
436756553,"Nov 21, 2015, 2:58:13 AM","Half of the bike party, then ran out of battery",Ride,,10047,19.85,,,FALSE,,2011 Allez,activities/436756553.gpx,81.64649963,10.43260002,10047,5021,19855.5,9.899999619,,53.61849976,25.31850052,21.20000076,60.70000076,50,0.142529994,,,,,,,,55.43500137,310.3481445,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,28721,,,,,,,,,,,,,,,,,,
438639638,"Nov 24, 2015, 2:37:31 PM",Slippery pre-rain ride (only went over the handle bars once),Ride,,7323,25.12,178,115,FALSE,,Blur,activities/489191957.fit.gz,81.64649963,14.06140041,7323,6780,25119.90039,12.89999962,,892.4000244,,354.7999878,915.5999756,42.40000153,0.325637996,,,150,71.1548996,178,155.7160034,,151.3249969,1143.971558,,9,115,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,114511,,,,,,,,,,,,,,,,,,media/E243BE1E-E854-4EEA-9803-59964276703A.jpg|media/DF5204AE-B126-4D74-A649-1E2BFFEE6EC0.jpg
